sample_name,Date_Melted,Date_Analyzed,depth_top,depth_avg,depth_bottom,time_top,time_avg,time_bottom,Li_7_LR_ppt,Be_9_LR_ppt,Rb_85_LR_ppt,Sr_88_LR_ppt,Y_89_LR_ppq,Mo_95_LR_ppt,Ag_107_LR_ppt,Cd_111_LR_ppt,Cs_133_LR_ppt,Ba_137_LR_ppt,La_139_LR_ppq,Ce_140_LR_ppq,Pr_141_LR_ppq,Nd_146_LR_ppq,Sm_147_LR_ppq,Eu_153_LR_ppq,Gd_157_LR_ppq,Tb_159_LR_ppq,Dy_163_LR_ppq,Ho_165_LR_ppq,Er_166_LR_ppq,Tm_169_LR_ppq,Yb_172_LR_ppq,Lu_175_LR_ppq,W_182_LR_ppt,Re_185_LR_ppt,Tl_205_LR_ppt,Pb_208_LR_ppt,Th_232_LR_ppq,U_238_LR_ppt,Al_27_MR_ppt,P_31_MR_ppt,S_32_MR_ppb,Sc_45_MR_ppq,Ti_47_MR_ppt,V_51_MR_ppt,Cr_52_MR_ppt,Mn_55_MR_ppt,Fe_56_MR_ppt,Co_59_MR_ppt,Ni_60_MR_ppt,Cu_63_MR_ppt,Zn_66_MR_ppt,Ga_69_MR_ppt,K_39_HR_ppb,As_75_HR_ppt,Ca_44_HR_ppb,Mg_24_HR_ppb,Na_23_HR_ppb,,,Zr_90_LR_ppt,Bi_209_LR_ppt
169,7-27-2022,04-07-2023,32.4011281229363,32.5013154083766,32.6015026938169,2009.01695040837,2008.96964236646,2008.92224288546,18.08542,0.92263,18.36975,383.68351,26173.14895,9.2777,1.68676,0.71693,1.66307,409.72282,7852.57326060606,17100.2327606061,2182.54463333333,9021.52781212121,2186.54996666667,717.506372727273,1801.90576363636,282.507412121212,1612.83865454545,308.671521212121,809.498427272727,115.637260606061,719.463596969697,95.9088545454545,3.02171,1.98241,1.56474,16.65957,14025.68559,0.95363,72593.34628,2623.69462,33.15360994,106373.05437,855.13962,33.90219,5.96495,418.20121,11344.40211,6.32805,4.1306,79.51235,221.96079,16.84577,6.515,16.72981,37.48653,10.63597,23.86688,,,134.94076,855.11194
170,7-27-2022,04-07-2023,32.6015026938169,32.6915106518984,32.7815186099798,2008.92224288546,2008.87958135794,2008.83684602837,11.00994,0.46262,4.41709,63.560252,5692.56643,6.85994,3.38988,0.49278,0.884,78.39617,1219.31050606061,3122.39883030303,381.625621212121,1469.42706666667,427.686784848485,120.439218181818,332.778724242424,63.6021393939394,345.351136363636,71.3391454545455,151.365760606061,18.6250212121212,135.664012121212,21.2991212121212,1.4849,1.19591,0.7536,7.42424,5294.52525,1.28155,8948.7885,3346.01342,23.86353873,26122.40405,125.81292,6.36584,4.57302,92.01371,1631.40885,2.8456,5.21128,24.15512,132.17662,4.40434,1.90976,12.07556,11.79708,5.45808,4.83167,,,55.67743,1158.19773
171,7-27-2022,04-07-2023,32.7815186099798,32.8668783683635,32.9522381267472,2008.83684602837,2008.79624945729,2008.75558650993,10.89897,0.22261,4.9084,35.96096,3474.2896,7.02439,0.16483,0.46017,1.12938,46.70888,703.640357575758,1778.45825757576,251.598703030303,997.574166666667,302.26856969697,81.3693393939394,234.628796969697,40.4155393939394,252.935221212121,56.8275696969697,108.646766666667,16.8504090909091,87.7336181818182,11.1046696969697,1.20251,0.937019999999999,0.70554,6.0009,2591.37871,0.80645,6012.4164,3031.88002,25.79831846,8044.45096,100.22576,4.64949,8.97918,95.12409,2243.14067,1.89584,11.05904,17.1963,257.29003,3.68567,1.87689,10.01695,6.7203,8.56571,4.5554,,,40.34316,244.64163
172,7-27-2022,04-07-2023,32.9522381267472,33.0583173714436,33.16439661614,2008.75558650993,2008.70496089282,2008.65423276542,11.77542,0.31595,3.60714,42.384048,2936.71573,7.40681,0.716670000000001,1.09195,0.59746,59.77787,762.344057575758,1790.79186969697,228.801754545455,929.845536363636,275.753912121212,92.0454878787879,178.513984848485,36.580603030303,192.774518181818,39.4307121212121,83.5848575757576,12.5047757575758,88.9520818181818,11.1956909090909,1.08788,1.26619,0.48757,4.80671,1519.89849,0.76118,8508.30421,3550.63739,13.83971295,7152.4467,96.89428,4.74429,11.55461,54.23516,1582.64394,1.7132,8.5038,31.19887,331.42126,4.23096,2.57032,8.13735,7.22185,5.31296,6.64122,,,33.56479,218.4
173,7-27-2022,04-07-2023,33.16439661614,33.2566854563126,33.3489742964852,2008.65423276542,2008.61001595683,2008.56572155837,10.84545,0.362620000000001,3.86849,28.570388,3705.93405,6.44017,0.188319999999999,0.40312,0.68569,48.85674,716.5689,1674.14891212121,223.12886969697,940.485096969697,267.180693939394,85.4698727272728,264.148,42.6075848484849,244.808645454545,45.0555181818182,113.521124242424,19.0675666666667,95.8526636363636,16.5659848484849,0.714779999999999,1.08766,0.52805,5.409,1332.88467,0.67338,5590.74194,3558.60171,14.90501616,9828.45949,209.66839,10.48207,5.55271,83.43647,2040.19223,2.1686,2.22175,30.6223,126.47391,3.8954,1.71946,9.30091,4.97336,4.83046,5.54826,,,25.77119,295.43547
174,7-27-2022,04-07-2023,33.3489742964852,33.4512819315297,33.5535895665742,2008.56572155837,2008.51652791749,2008.46723892615,24.35682,0.82263,15.49437,75.143355,14256.27498,7.36602,0.910209999999999,1.81771,1.91235,175.76183,3966.27979090909,8404.47098181818,1065.21581818182,4000.93165454546,1026.37236666667,252.294321212121,936.250924242424,163.509390909091,876.022127272727,164.151072727273,412.592403030303,55.6267454545455,338.506118181818,50.3496696969697,1.24532,1.82167,1.53926,37.70734,4855.78136,1.35961,12977.49702,3757.622,39.88427344,23803.19296,471.04549,29.53412,19.0287,404.04097,8889.05924,11.00622,149.02594,75.16566,54715.38294,5.46417,5.99349,17.77403,13.89416,9.63859,33.16218,,,31.30935,767.64634
175,7-27-2022,04-07-2023,33.5535895665742,33.6585024687896,33.7634153710049,2008.46723892615,2008.41659576557,2008.36585233651,21.82713,0.70263,19.85569,76.451088,8302.05931,7.38642,0.713889999999999,1.65045,2.74006,129.17767,3439.43846666667,7365.53057575758,889.44386969697,3184.63773939394,745.31123030303,185.125948484849,706.556412121212,97.7562575757576,533.662763636364,98.0530212121212,267.519596969697,35.2138060606061,188.89473030303,29.7650666666667,1.77409,1.48811,1.08517,45.80749,8755.35526,1.28934,12468.70774,4060.73748,25.34272639,25289.86674,276.46117,17.75633,17.5439,304.19823,7923.52885,6.92226,24.36044,30.86038,440.29966,5.94795,5.46566,17.59502,12.18247,9.33615,6.94705,,,24.38939,1444.01807
176,7-27-2022,04-07-2023,33.7634153710049,33.8497912022155,33.9361670334261,2008.36585233651,2008.32399950995,2008.28207871747,19.35843,0.722630000000001,21.7293,64.539412,7236.8822,7.84542,0.6012,2.33578,2.35995,132.42692,3563.39032121212,7243.84591818182,910.552360606061,3477.99987575758,773.996057575758,174.790966666667,593.68653939394,97.1250060606061,467.847412121212,88.556003030303,217.124836363636,31.0428878787879,175.885575757576,23.0303575757576,1.75698,1.4249,0.88714,39.97494,11959.77133,1.34773,11209.84989,4116.90813,14.21514207,27846.94563,503.42097,25.21369,66.21675,262.45359,7774.96933,6.23551,94.3367,67.57309,718.41862,5.49214,7.97586,13.23912,9.83732,9.79954,9.54408,,,74.11235,1134.37612
177,7-27-2022,04-07-2023,33.9361670334261,34.0297399802076,34.1233129269891,2008.28207871747,2008.23658825148,2008.19101802143,14.52217,0.362620000000001,7.1263,35.662984,3695.33222,7.58076,0.233689999999999,0.65579,2.25336,62.32427,1170.62735151515,2591.6149969697,325.07176969697,1213.08809393939,310.899084848485,98.9229,278.312678787879,50.6423454545455,245.519457575758,47.1575757575758,122.973336363636,16.0522303030303,112.915248484848,11.5597787878788,1.01772,1.15761,0.48492,10.34197,8377.14451,0.5204,7350.48672,3335.11098,6.46573585,19372.90512,138.0398,7.75538,85.90889,110.35365,3358.04576,3.72961,6.77674,7.46142,323.2015,4.27291,2.01248,11.77721,5.20782,5.66221,4.2035,,,24.81606,421.55352
178,7-27-2022,04-07-2023,34.1233129269891,34.214190960993,34.3050689949969,2008.19101802143,2008.14668386848,2008.10227447975,14.10252,0.322620000000001,5.28964,29.55925,2286.24245,6.65159,0.511189999999999,0.639530000000001,1.51381,58.9542,831.919854545455,1888.81452424242,226.110990909091,848.732187878788,237.084903030303,66.5992181818182,136.552524242424,29.7417515151515,161.276084848485,30.0320363636364,64.9232545454545,8.86863636363636,63.7663909090909,8.37401515151515,0.743919999999999,1.08767,0.5492,15.09976,4211.36188,0.67165,5809.44787,2898.84719,8.44897906,9501.39126,120.69549,6.96207,23.82976,117.00934,3164.10003,3.84894,8.06951,12.78077,157.40027,4.06598,1.61265,16.0436,3.93437,6.84267,13.24322,,,16.34258,488.63217
179,7-27-2022,04-07-2023,34.3050689949969,34.3854678567295,34.4658667184621,2008.10227447975,2008.06292322763,2008.02351309027,13.47448,0.50262,8.18469,24.661217,2761.08252,7.85486,0.52317,0.80251,1.18422,48.87133,981.094384848485,2280.91542424242,280.969433333333,1140.31084848485,303.034933333333,81.8646818181818,190.417984848485,34.6676939393939,199.85433030303,34.7752757575758,87.6796242424243,12.7708363636364,68.2341,10.9226272727273,1.14433,1.204,0.60919,19.54825,4713.74766,1.37866,5021.60436,2747.81609,8.79310186,9114.85608,103.07641,6.30098,64.68696,128.63251,2414.70395,5.41726,149.56123,80.41977,423.85424,3.62694,4.72732,11.95622,4.46138,5.47397,8.51538,,,30.94277,378.30375
180,7-27-2022,04-07-2023,34.4658667184621,34.5605813090454,34.6552958996287,2008.02351309027,2007.9770100829,2007.93042535327,12.22547,0.46262,5.40993,27.834569,2036.79659,6.56389,0.20781,0.79852,0.97129,45.95976,1011.65176666667,2000.06707272727,232.782221212121,831.366718181818,224.192845454545,84.4890242424242,194.956348484848,28.0058121212121,152.077990909091,25.2879181818182,67.7425606060606,10.9971090909091,60.1109909090909,9.28423333333333,0.641819999999999,1.11388,0.61268,18.0249,3585.7606,0.80298,6622.91385,3657.51361,16.50253827,5784.70682,95.72654,5.19583,9.05193,79.43465,1563.7693,2.0931,13.0891,20.1791,510.4272,4.00166,1.92688,12.07556,3.8653,8.26237,8.74956,,,20.8637,466.99515
181,7-27-2022,04-07-2023,34.6552958996287,34.7398331108243,34.82437032202,2007.93042535327,2007.88877727664,2007.84706409679,14.4516,0.44262,6.84055,34.321875,2843.57415,7.8925,1.14955,0.80251,1.04386,52.43423,768.621987878788,1791.05728787879,211.976006060606,843.644430303031,209.88983030303,64.4653,180.774666666667,33.3896848484848,192.063709090909,38.8143181818182,94.3227545454545,12.1500303030303,74.7366454545455,9.10218787878788,0.6515,1.77224,0.81051,20.55564,4317.88716,1.07422,9577.6868,3246.8613,18.59080894,8371.51919,135.60129,5.23325,24.47989,72.69724,3728.48874,2.55581,14.98785,46.1705,622.42243,4.37078,2.03433,11.27001,4.79692,12.51734,6.42862,,,50.29151,488.38216
182,7-27-2022,04-07-2023,34.82437032202,34.9325013766885,35.040632431357,2007.84706409679,2007.79361411762,2007.74005762424,16.6479,0.66263,7.67412,39.875297,5222.89232,6.56701,0.738569999999999,0.65987,1.23647,98.83853,1397.49976666667,2991.17580606061,380.630254545455,1509.17863939394,421.964145454546,132.094575757576,304.443690909091,61.6874060606061,371.566236363636,64.2989212121212,162.372042424242,19.2458272727273,151.50406969697,18.7505090909091,0.71654,1.43098,0.7608,18.9022,3019.62867,2.13936,10722.54423,3096.8142,18.2306689,12296.33795,246.25974,14.48978,10.07768,244.38385,5027.63845,8.79986,18.31068,25.68994,224.68236,5.01955,2.33859,12.10539,5.2187,7.62431,8.19027,,,14.70655,363.23503
183,7-27-2022,04-07-2023,35.040632431357,35.1098162156785,35.179,2007.74005762424,2007.70573554314,2007.67136985915,14.76394,0.54262,4.43112,17.103968,2413.13631,6.3806,0.356719999999999,0.55395,0.69811,40.15125,568.737996969697,1285.7395,175.046066666667,679.69013939394,214.158533333333,59.7103212121212,150.739872727273,30.1039,150.663442424242,27.7464636363636,78.7360636363636,10.5536757575758,73.5141181818182,9.83036363636364,0.446149999999999,1.99183,0.72259,7.07032,3888.6358,0.80645,10101.56122,2191.87495,7.47873238,10214.99467,137.55897,4.48484,18.01422,85.39883,1690.02304,2.0103,10.47326,76.41707,289.76005,3.99607,1.50611,9.42025,2.91628,10.01984,2.32202,,,24.84651,289.34777
184,7-28-2022,04-07-2023,35.179,35.2768338919475,35.374667783895,2007.67136985915,2007.62269837111,2007.57393968933,15.69766,0.38262,13.48996,21.189049,4606.51826,6.57174,0.43797,1.36521,1.12148,72.40968,1106.11007878788,2472.37428484848,313.716054545455,1300.38503636364,330.974881818182,101.722745454545,295.332966666667,54.567593939394,281.972342424242,52.9606272727273,141.895654545455,17.7372727272727,127.536842424242,16.7480272727273,8.78889,0.951169999999999,1.46692,27.45448,1653.53491,0.95152,5565.24371,2990.13662,21.0216228,7836.31663,154.69721,7.87013,12.31107,151.8249,3034.85611,4.0048,22.80508,60.03983,407.05289,3.80591,6.71802,16.81931,3.83168,5.79103,5.61153,,,33.18917,1193.18007
185,7-28-2022,04-07-2023,35.374667783895,35.4718362924709,35.5690048010468,2007.57393968933,2007.52542631663,2007.47682693219,18.45159,0.57596,32.18657,87.651088,11889.46212,8.1714,0.93848,2.97236,2.19769,235.00378,3476.56203333333,8124.29706969697,1009.73987878788,4086.5904,1096.5911030303,236.526951515152,977.101881818182,143.957957575758,774.068633333333,149.559593939394,376.5191,49.2333454545455,324.250066666667,44.9730060606061,2.19451,1.66599,1.57746,49.2916,5142.03933,1.64812,9723.34322,2991.43937,31.08568593,15507.5533,246.59975,15.45049,94.99679,870.90273,7697.68946,10.20745,220.87823,138.8009,5235.75931,5.02514,14.18247,18.25139,14.04348,10.77078,11.30813,,,31.9388,1035.44877
186,7-28-2022,04-07-2023,35.5690048010468,35.6741082272211,35.7792116533953,2007.47682693219,2007.42416201911,2007.37139647304,18.13579,0.50262,16.1648,50.508507,4884.53594,6.89443,0.49647,1.98484,2.11977,117.0463,2682.78654848485,5472.93722121212,615.702512121212,2219.5409969697,480.057184848485,128.983087878788,427.506463636364,64.3346424242424,300.403893939394,56.9162545454546,153.154981818182,19.3345121212121,127.951121212121,19.0235757575758,1.52424,1.06042,1.22324,52.76113,6521.82946,0.56344,9081.71263,1758.3922,28.86082325,19372.90512,224.78713,15.29582,14.18436,240.79388,6279.85104,4.64528,15.62414,26.63041,316.12228,5.31876,3.50927,18.60941,7.75315,8.18881,4.14127,,,21.80858,1477.80619
187,7-28-2022,04-07-2023,35.7792116533953,35.868760937399,35.9583102214026,2007.37139647304,2007.32636024686,2007.28125096888,22.18659,0.762630000000001,19.19194,69.869835,6805.30227,7.18267,0.66611,2.14382,2.73473,110.81337,3920.79652727273,8602.61143636364,913.73733939394,3321.28027878788,741.737263636364,173.974139393939,546.591793939394,85.0692181818182,452.26263030303,79.5041606060606,211.473448484849,25.897303030303,164.915318181818,24.2127333333333,2.26239,1.71271,1.15935,55.44714,13909.69904,0.97776,10923.35663,2660.40719,22.23636438,26330.53838,271.09817,16.61339,22.02971,300.16488,7539.69581,8.54903,79.28905,32.4363,388.78851,5.99549,4.22281,17.59502,11.38097,10.89692,5.02025,,,35.20112,1643.82675
188,7-28-2022,04-07-2023,35.9583102214026,36.0647770263422,36.1712438312818,2007.28125096888,2007.22752465483,2007.17369508006,20.85641,0.78263,16.03497,72.225818,6869.48167,7.02916,0.418850000000001,3.12711,2.57641,99.64154,3296.1402030303,6397.56704242424,734.393603030303,2551.50301515151,611.276824242424,132.429178787879,493.853854545455,85.9786909090909,404.475681818182,82.0566575757576,207.644509090909,29.6239060606061,138.90513030303,19.7517484848485,1.9241,1.14077,1.15832,86.81222,11469.67369,1.28118,6824.28534,2579.55361,34.25552132,18005.16525,205.13482,11.37766,12.03232,284.05993,5630.57175,7.21449,15.45244,21.46377,404.61253,5.22089,3.51965,21.47356,13.72511,7.98799,8.31275,,,18.91264,2029.35847
189,7-28-2022,04-07-2023,36.1712438312818,36.2670569607795,36.3628700902773,2007.17369508006,2007.12516372101,2007.076548733,12.32611,0.26261,3.7833,14.403956,2113.52466,6.23644,2.52114,1.26727,0.7498,28.27681,682.387084848485,1522.32074242424,192.164160606061,708.254254545455,225.6253,53.9679363636364,109.900251515152,31.6537454545455,161.993966666667,30.8249181818182,70.8072454545455,8.51389090909091,43.8647787878788,7.1907303030303,0.970359999999999,0.68689,0.53154,21.34985,8089.87486,0.79618,2116.54141,2012.85323,16.10521312,9055.38913,58.11857,4.11813,4.6676,51.7236,1228.42467,2.01761,3.57511,6.74463,129.10699,3.22706,1.92286,14.13417,2.34209,4.88376,7.14427,,,20.53832,428.59514
190,7-28-2022,04-07-2023,36.3628700902773,36.4772828412329,36.5916955921886,2007.076548733,2007.01838685607,2006.96010572994,12.27902,0.362620000000001,2.85541,10.558933,1062.12509,7.72326,0.2552,1.30799,0.51945,22.56396,364.521563636364,855.415827272727,115.922760606061,414.360948484849,106.717572727273,38.2202484848485,63.4117606060606,16.9680515151515,70.0200939393939,15.4546060606061,33.2284363636364,4.16825757575758,30.4616515151515,5.00620303030303,1.11867,0.56988,0.42349,22.8996,2769.98483,0.9169,1803.84331,1940.64307,13.63545074,2573.49147,54.13453,2.76102,33.28735,47.47204,1031.9484,2.13937,42.10776,18.75548,210.79332,3.05928,1.81979,12.61259,1.76845,4.38771,2.65871,,,23.87138,416.20616
191,7-28-2022,04-07-2023,36.5916955921886,36.7007107823124,36.8097259724361,2006.96010572994,2006.90446314357,2006.84871229405,11.92646,0.362620000000001,0.938800000000001,6.462379,468.275,5.86666,0.18033,0.32161,0.2793,18.573,149.93843030303,382.405981818182,57.4905454545455,149.177109090909,54.4331242424243,21.1587515151515,18.0847727272727,7.57135757575758,43.1436939393939,7.11222727272727,20.1926666666667,2.48321818181818,21.5262333333333,2.45759090909091,0.74503,0.769259999999999,0.19363,6.99946,1779.9424,0.7048,1650.5945,2067.407,8.16862741,2305.89019,38.85093,1.78559,14.01691,25.82527,544.12925,1.27972,5.94856,1.91076,375.37535,2.86632,0.97095,8.34619,1.15375,4.65305,1.80483,,,24.78501,82.58728
192,7-28-2022,04-07-2023,36.8097259724361,36.9168299655672,37.0239339586984,2006.84871229405,2006.79383340633,2006.73885001821,12.02717,0.42262,1.64787,5.281605,1085.29484,6.07503,0.222939999999999,0.37866,0.39153,19.7759,195.584539393939,431.967384848485,76.9961242424242,218.560666666667,64.4602787878788,34.9381818181818,24.8894878787879,16.784696969697,75.3281848484849,12.9951787878788,34.2508515151515,6.74016363636364,29.2431848484849,6.55357575757576,0.67487,0.65799,0.16694,5.70954,1389.38103,0.513979999999999,1567.70392,2156.09093,11.0646809,1711.22068,53.31025,2.17476,25.59319,41.66332,1551.40655,3.12323,10.77625,5.17295,518.80625,2.90827,0.90351,11.18051,1.00401,4.59993,3.84445,,,18.30288,83.05332
193,7-28-2022,04-07-2023,37.0239339586984,37.1184121737087,37.2128903887191,2006.73885001821,2006.69026150818,2006.64159168327,14.01847,0.26261,47.81368,16.491706,3376.3579,12.43217,0.76566,2.48266,0.66524,43.46014,780.582,1986.95643939394,262.751566666667,963.447063636364,261.44373030303,71.1901757575758,223.297048484849,41.6050636363636,234.196003030303,48.040896969697,118.367363636364,14.278503030303,102.761363636364,16.7480272727273,3.295,1.28603,0.51202,30.15904,703.26733,0.95202,2735.56954,3723.37634,29.47249787,1919.35501,57.94685,3.68654,296.9467,352.19937,1729.79119,14.36752,735.95032,341.27945,2223.09108,3.09004,43.84043,8.85339,5.32054,5.10032,48.20662,,,67.24273,290.08568
194,7-28-2022,04-07-2023,37.2128903887191,37.3012622540994,37.3896341194798,2006.64159168327,2006.59599390245,2006.55032497822,12.84992,0.34262,6.26575,15.483713,3125.39403,6.54197,0.27033,0.9207,0.934740000000001,42.33611,923.83443030303,2013.43030606061,247.623206060606,854.317536363637,232.064166666667,65.1246666666667,152.405639393939,36.2184545454545,205.148272727273,40.6599848484849,101.742921212121,14.5445636363636,77.9818272727273,10.9226272727273,0.474689999999999,0.191039999999999,0.48614,24.53337,1029.06025,0.97145,3371.86611,1692.54332,25.85843253,4298.03305,106.57962,4.94886,16.79471,119.56396,1740.37937,3.55183,22.00719,23.72195,293.84634,3.48712,2.0795,11.89655,3.36981,4.23745,2.98324,,,8.74324,326.79143
195,7-28-2022,04-07-2023,37.3896341194798,37.4670955238769,37.544556928274,2006.55032497822,2006.51023586532,2006.47009209144,14.34415,0.58262,9.32888,22.086456,3077.13657,6.75969,1.29291,1.69116,1.3692,60.8117,1768.4447969697,3766.83166060606,449.029051515152,1665.94299393939,383.25933030303,84.9712484848485,245.444948484849,42.2427,210.820609090909,39.1699303030303,97.901203030303,16.0522303030303,88.5418666666667,12.1969333333333,0.49466,0.676459999999999,0.63241,30.03823,4456.79143,0.746219999999999,4974.19542,4264.55762,19.41649338,7092.97974,147.82818,7.19407,19.42154,127.23624,2759.33136,3.30587,19.14896,300.25691,584.95566,4.17224,2.61267,11.38935,3.29169,5.79738,2.31961,,,12.64445,739.44588
196,7-28-2022,04-07-2023,37.544556928274,37.6300903242112,37.7156237201483,2006.47009209144,2006.42570156855,2006.38124439905,38.77995,1.70266,49.75211,111.956873,23276.8391,7.93003,0.65535,2.64176,6.5063,269.83436,13374.0695909091,28454.3770454545,3257.7877030303,12049.0829363636,2593.85296060606,532.920048484849,2146.79885454545,300.31743030303,1563.27643333333,273.422096969697,663.367418181818,94.4243696969697,525.114193939394,72.7592575757576,2.05592,1.51569,1.40548,87.7358,14123.99104,2.54592,29891.80993,4912.61512,27.96600763,41732.47868,576.75994,41.12543,55.13152,653.36497,19565.5442,12.81576,56.18431,42.50776,753.40176,10.60953,8.92301,22.04043,15.10401,16.30703,8.18868,,,42.94438,2230.88569
